               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.016127,            0.012766,                   0,             0.91911,             0.90311,             0.94876,             0.80563,            0.016994,            0.014421,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.016339,            0.012321,                   0,             0.92376,             0.89589,             0.94314,             0.80624,            0.016596,            0.014362,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.016353,            0.012998,                   0,             0.90469,             0.91239,             0.93133,             0.79157,            0.017354,            0.014414,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.016147,            0.013474,                   0,             0.92089,             0.89094,             0.94172,             0.80722,            0.016957,            0.014603,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.017688,            0.013782,                   0,             0.91289,               0.878,             0.94581,             0.81039,            0.017159,            0.014743,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.014567,            0.012691,                   0,             0.92294,               0.878,              0.9477,              0.8124,            0.016733,            0.014725,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.015982,            0.013038,                   0,             0.91556,             0.90192,             0.94616,             0.80811,            0.016806,            0.014517,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.016402,            0.013081,                   0,             0.90832,             0.89739,             0.94733,             0.80491,            0.016493,            0.014434,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.01562,            0.012584,                   0,             0.89145,             0.89562,             0.93897,             0.80451,            0.016751,            0.015388,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.015685,            0.013695,                   0,             0.90416,             0.92421,             0.94704,             0.80167,            0.016569,            0.013398,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.015704,            0.011944,                   0,             0.92631,             0.88909,             0.94999,             0.80973,            0.016651,            0.013896,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.016025,            0.012954,                   0,              0.8859,             0.91128,             0.94896,             0.81081,            0.016807,            0.015005,                   0,            0.004489,            0.004489,            0.004489
                 169,             0.01498,            0.012069,                   0,             0.93446,             0.85397,             0.94093,             0.80071,            0.016935,            0.016401,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.015869,            0.012063,                   0,             0.91605,              0.8875,              0.9426,             0.80797,            0.016803,            0.014839,                   0,            0.004423,            0.004423,            0.004423
